area_ha,perimeter_m,shape_idx,par,size_class
3.7506756756745743,1400.0720720719546,2.0393450102437662,373.28529394110996,Micro (<10 ha)
3.250585585584631,800.054054053966,1.2517961041867516,246.12613111987113,Micro (<10 ha)
2.5004504504497165,700.0360360359773,1.2488386711470403,279.96397045583245,Micro (<10 ha)
2.5004504504497165,1000.054054053966,1.7840598364221631,399.9495586381654,Micro (<10 ha)
2.750495495494688,900.054054053966,1.5309400741867853,327.2334223154536,Micro (<10 ha)
3.250585585588124,1100.090090090409,1.7212443109950142,338.42828042054805,Micro (<10 ha)
3.500630630630767,1100.090090090409,1.6586325201320362,314.2548318193135,Micro (<10 ha)
5.250945945946732,1700.1801801803522,2.0930097106133236,323.78550411335726,Micro (<10 ha)
8.251486486495706,2300.1981981988065,2.2588855669896604,278.76167548274924,Micro (<10 ha)
4.25076576576801,1300.1081081083976,1.7788566334554132,305.85268155172025,Micro (<10 ha)
7.7513963964011054,2100.126126126852,2.1278963633025563,270.93519912127306,Micro (<10 ha)
3.250585585589288,1200.090090090409,1.8777082521300408,369.1919681828185,Micro (<10 ha)
6.001081081088632,1600.1261261263862,1.8426147227923224,266.6396445082048,Micro (<10 ha)
7.0012612612638625,2100.162162162829,2.2390291905162285,299.9691175335042,Micro (<10 ha)
14.25256756756804,3400.1621621623635,2.5406693232705457,238.56488636472002,Small (10-50 ha)
4.000720720725367,900.0720720724203,1.2694138623047682,224.97748153468436,Micro (<10 ha)
5.000900900907582,1300.090090090409,1.6400020526525612,259.9711763643354,Micro (<10 ha)
10.501891891895793,2000.1801801803522,1.7411268621669682,190.45903355031408,Small (10-50 ha)
2.5004504504497165,800.054054053966,1.4272671552285743,319.9639704558324,Micro (<10 ha)
4.250765765771503,1500.0720720724203,2.0524548223520918,352.89455000119517,Micro (<10 ha)
18.253288288295735,3000.234234234318,1.9809780971984927,164.36678076016094,Small (10-50 ha)
13.502432432450586,3600.252252252307,2.7638978775693723,266.63730925990563,Small (10-50 ha)
5.75103603603784,1300.090090090409,1.5293097996232792,226.06189249095755,Micro (<10 ha)
3.7506756756769026,1300.090090090409,1.893711253141945,346.62823515279695,Micro (<10 ha)
18.253288288298062,3900.34234234225,2.575296509716425,213.67888792085245,Small (10-50 ha)
12.002162162169116,2300.180180180352,1.8729542960872139,191.6471506634474,Small (10-50 ha)
9.501711711713579,2400.1981981988065,2.196550784379835,252.60692715396482,Micro (<10 ha)
17.503153153154997,4800.324324324727,3.236737669016064,274.25483181922874,Small (10-50 ha)
3.750675675678067,1100.1081081083976,1.6024174938925746,293.30931363707265,Micro (<10 ha)
7.0012612612638625,1800.1261261263862,1.9191541565804968,257.1145482151924,Micro (<10 ha)
3.2505855855869594,900.1081081083976,1.408344620425601,276.90644790263684,Micro (<10 ha)
4.0007207207218745,1500.1621621623635,2.115749064372265,374.9729778417725,Micro (<10 ha)
5.751036036039004,1500.1261261263862,1.7646143162249783,260.8445011865358,Micro (<10 ha)
4.500810810812982,1100.1081081083976,1.4628003465765467,244.42442803093184,Micro (<10 ha)
2.5004504504497165,1000.0900900899433,1.7841241233916427,399.9639704558324,Micro (<10 ha)
2.5004504504497165,800.0900900899433,1.427331442198054,319.97838227349945,Micro (<10 ha)
2.750495495494688,900.1081081079319,1.5310320170173475,327.2530747940904,Micro (<10 ha)
3.7506756756745743,1100.108108107932,1.6024174938926425,293.30931363722163,Micro (<10 ha)
14.752657657657982,2600.198198198341,1.9097054554110389,176.25286633345007,Small (10-50 ha)
8.501531531532528,2200.180180180352,2.128652313657479,258.7980967923008,Micro (<10 ha)
3.0005405405396597,700.054054053966,1.1400578609727978,233.3093136372216,Micro (<10 ha)
16.502972972972785,3900.3063063062727,2.7083992757250948,236.33961666748618,Small (10-50 ha)
7.001261261259206,2100.1801801798865,2.239048399922263,299.9716910724398,Micro (<10 ha)
3.0005405405396597,900.1081081079319,1.4658515559352716,299.9819852279162,Micro (<10 ha)
2.5004504504497165,800.0720720719546,1.4272992987133142,319.97117636466595,Micro (<10 ha)
2.5004504504497165,1000.0900900899433,1.7841241233916427,399.9639704558324,Micro (<10 ha)
2.750495495494688,1100.1261261259206,1.8712511382622512,399.9737966951509,Micro (<10 ha)
3.0005405405396597,1200.0900900899433,1.9543807126886847,399.9579655318045,Micro (<10 ha)
21.5038738738792,4400.378378378693,2.676866655907326,204.63189117398244,Small (10-50 ha)
5.500990990989376,1400.1441441439092,1.6840204051841876,254.5258020668177,Micro (<10 ha)
10.00180180180003,2800.252252252307,2.4977737727485696,279.9747793190967,Small (10-50 ha)
13.502432432430796,3100.3063063062727,2.3800915656563877,229.61094764375989,Small (10-50 ha)
3.0005405405396597,1100.0900900899433,1.79152787948662,366.6306371224991,Micro (<10 ha)
3.0005405405396597,1100.108108107932,1.7915572223394014,366.636642046527,Micro (<10 ha)
3.250585585584631,1100.0720720719546,1.721216119294151,338.42273741397344,Micro (<10 ha)
10.251846846845002,3000.2702702702954,2.6433483011559047,292.65656374818224,Small (10-50 ha)
3.250585585584631,1100.108108107932,1.72127250269627,338.4338234275634,Micro (<10 ha)
19.503513513507787,3700.306306305807,2.363612706681997,189.72511305427304,Small (10-50 ha)
3.250585585584631,1100.1261261259206,1.7213006943973297,338.4393664343584,Micro (<10 ha)
8.001441441439091,1800.1981981978752,1.795276206598877,224.98423707442672,Micro (<10 ha)
6.251126126124291,2000.1621621618979,2.2567380140228113,319.96829400113256,Micro (<10 ha)
3.250585585584631,1200.108108107932,1.8777364438317168,369.1975111899992,Micro (<10 ha)
2.5004504504497165,900.1081081079319,1.6057599262795883,359.97838227349945,Micro (<10 ha)
4.750855855854461,1900.1441441439092,2.4592104106589012,399.9582815804376,Micro (<10 ha)
39.25707207207335,8000.738738738932,3.602186582760888,203.803756022612,Small (10-50 ha)
3.500630630629603,1100.108108107932,1.6586596863344998,314.2599788970232,Micro (<10 ha)
2.5004504504497165,1000.0900900899433,1.7841241233916427,399.9639704558324,Micro (<10 ha)
3.250585585584631,1000.054054053966,1.564723986457645,307.65350664474266,Micro (<10 ha)
4.500810810809489,1500.108108107932,1.9946754725920117,333.29730378916577,Micro (<10 ha)
8.251486486484064,2500.162162161898,2.455258085006567,302.9953652905042,Micro (<10 ha)
4.500810810809489,1200.108108107932,1.595769128080374,266.64264697055495,Micro (<10 ha)
3.7506756756745743,1500.0900900899433,2.185031257436456,399.95196060777664,Micro (<10 ha)
3.7506756756745743,1200.1441441439092,1.7481299861307216,319.98078424311063,Micro (<10 ha)
18.003243243240284,4000.3783783782274,2.659627192636913,222.20320662946426,Small (10-50 ha)
22.003963963963326,4700.414414414205,2.8267067429454533,213.61671115769144,Small (10-50 ha)
39.007027027029544,10000.864864865318,4.517115562319721,256.3862367141006,Small (10-50 ha)
36.75662162161782,6500.61261261208,3.024694804322438,176.85555216502402,Small (10-50 ha)
4.000720720719546,900.0720720719546,1.2694138623050348,224.9774815348953,Micro (<10 ha)
2.5004504504497165,700.0720720719546,1.2489029581165199,279.97838227349945,Micro (<10 ha)
4.500810810809489,1400.108108107932,1.8617066910881326,311.0790848496288,Micro (<10 ha)
24.504414414417695,3900.2702702702954,2.2226322230294397,159.16602634566482,Small (10-50 ha)
5.000900900899433,1300.108108107932,1.6400247815293403,259.9747793190827,Micro (<10 ha)
2.750495495494688,800.0720720719546,1.3608764849796144,290.8828876042418,Micro (<10 ha)
3.250585585584631,1200.0900900899433,1.8777082521306572,369.1919681832042,Micro (<10 ha)
10.751936936933781,3000.3243243237957,2.581189659994481,279.04965792883667,Small (10-50 ha)
3.0005405405396597,1200.1801801798865,1.9545274269525916,399.98799015194413,Micro (<10 ha)
45.25815315314685,10200.810810810886,4.277414596562979,225.39167199980216,Small (10-50 ha)
9.25166666666395,2100.1801801798865,1.947787772455081,227.0056040548193,Micro (<10 ha)
6.001081081079319,1700.108108107932,1.9577483169556564,283.30030625117973,Micro (<10 ha)
3.500630630629603,1200.108108107932,1.809432112617878,342.8262603907135,Micro (<10 ha)
2.5004504504497165,800.0360360359773,1.4272350117438346,319.9567645469989,Micro (<10 ha)
4.750855855854461,1300.108108107932,1.6826299227322874,273.65766244113973,Micro (<10 ha)
5.751036036034347,1300.108108107932,1.5293309944093803,226.06502549485455,Micro (<10 ha)
3.250585585584631,1000.0900900899433,1.564780369859764,307.66459265833265,Micro (<10 ha)
3.250585585584631,1300.108108107932,2.0342003849671633,399.961198952435,Micro (<10 ha)
11.001981981978751,2200.198198197875,1.87120516684697,199.98198522791623,Small (10-50 ha)
12.25220720720361,3000.27027026983,2.4179553678723793,244.8759002790811,Small (10-50 ha)
13.75247747747344,4100.342342341784,3.119067078588356,298.15299454648414,Small (10-50 ha)
31.505675675666424,7800.486486485694,3.920327579193844,247.5898808451977,Small (10-50 ha)
9.751756756757386,2300.198198198341,2.0778725076076574,235.87526387021913,Micro (<10 ha)
4.000720720723039,900.1081081083976,1.269464685616994,224.98648892085714,Micro (<10 ha)
17.253108108104207,4000.3783783782274,2.716830020538959,231.86421561336834,Small (10-50 ha)
2.500450450455537,700.036036036443,1.2488386711464172,279.96397045536696,Micro (<10 ha)
5.250945945951389,1300.090090090409,1.6004781228196183,247.59159653753645,Micro (<10 ha)
3.000540540543152,1100.036036036443,1.7914398509279914,366.6126223501438,Micro (<10 ha)
2.5004504504520444,1000.0900900904089,1.7841241233916427,399.9639704556463,Micro (<10 ha)
16.502972972976277,3600.2522522527725,2.5000396960264597,218.15779848565518,Small (10-50 ha)
4.000720720725367,1000.0720720724203,1.4104485529359236,249.97297784162703,Micro (<10 ha)
9.501711711715906,2500.2162162163295,2.2880826654106188,263.1332429433199,Micro (<10 ha)
15.00270270270179,3900.3243243242614,2.840606247280874,259.97477931905325,Small (10-50 ha)
13.252387387389318,2900.234234234318,2.2474036474949686,218.84617084119634,Small (10-50 ha)
3.7506756756769026,1300.090090090409,1.893711253141945,346.62823515279695,Micro (<10 ha)
3.750675675679231,900.0900900904089,1.3110712445525163,239.98078424293686,Micro (<10 ha)
4.000720720719546,1400.0900900899433,1.974612727117253,349.95946676281153,Micro (<10 ha)
2.750495495494688,1100.0720720719546,1.8711591954316888,399.954144216514,Micro (<10 ha)
2.750495495494688,1000.0900900899433,1.7010956062245182,363.60360950530224,Micro (<10 ha)
5.75103603603784,1600.1441441443749,1.8822665745260958,278.2358055344041,Micro (<10 ha)
3.250585585584631,900.0720720719546,1.408288237023258,276.8953618891019,Micro (<10 ha)
3.0005405405396597,800.054054053966,1.3029106941748627,266.636642046527,Micro (<10 ha)
7.501351351352642,2200.1621621623635,2.2661048782981315,293.3021077283136,Micro (<10 ha)
3.500630630633095,1200.1441441443749,1.8094864450234567,342.83655454598096,Micro (<10 ha)
2.5004504504497165,900.054054053966,1.6056634958253688,359.9567645469989,Micro (<10 ha)
57.260315315320625,13600.97297297325,5.070352788083587,237.5287823351221,Medium (50-200 ha)
14.752657657667296,3200.270270270761,2.3504260552747747,216.92838975406625,Small (10-50 ha)
8.751576576578664,2200.180180180352,2.0980226259362738,251.4038654553474,Micro (<10 ha)
8.00144144144142,2100.1981981988065,2.0944559649832293,262.4774815349353,Micro (<10 ha)
2.5004504504497165,700.054054053966,1.24887081463178,279.97117636466595,Micro (<10 ha)
5.7510360360355115,1900.1621621623635,2.2351809598569963,330.40345257030316,Micro (<10 ha)
12.752297297297046,3500.324324324727,2.7650891590094187,274.4857842254548,Small (10-50 ha)
20.25364864866249,5100.396396396682,3.1970347904988348,251.82605291879108,Small (10-50 ha)
3.250585585584631,1100.0900900899433,1.7212443109952107,338.42828042076843,Micro (<10 ha)
7.751396396396449,2600.252252252307,2.634635721352108,335.4559771270554,Micro (<10 ha)
132.52387387389084,19901.74774774909,4.876848047178397,150.17481126976043,Medium (50-200 ha)
11.752117117115995,2800.270270270761,2.3042890826407967,238.27794110325848,Small (10-50 ha)
3.0005405405396597,1200.0900900899433,1.9543807126886847,399.9579655318045,Micro (<10 ha)
6.001081081081647,2000.2342342343181,2.3033565847448787,333.3123160991839,Micro (<10 ha)
3.500630630629603,1100.108108107932,1.6586596863344998,314.2599788970232,Micro (<10 ha)
78.76418918919283,13501.171171172056,4.291430742646167,171.4125582978075,Medium (50-200 ha)
2.750495495494688,800.0900900899433,1.360907132589802,290.88943843045405,Micro (<10 ha)
3.500630630629603,1400.1261261259206,2.1110041313875243,399.96397045583245,Micro (<10 ha)
6.501171171169262,1400.0900900899433,1.5490136657476214,215.35967185403786,Micro (<10 ha)
4.500810810809489,1500.0900900899433,1.994651514253041,333.2933005064805,Micro (<10 ha)
5.250945945944404,1500.108108107932,1.8467106450489974,285.6834032478564,Micro (<10 ha)
106.51918918921263,15901.477477477398,4.346289197443734,149.28274988303954,Medium (50-200 ha)
113.2704054054094,17101.261261260603,4.532783564169254,150.97731132905352,Medium (50-200 ha)
4.500810810809489,1500.1261261259206,1.9946994309309822,333.30130707185106,Micro (<10 ha)
4.750855855854461,1100.0720720719546,1.423738667643717,231.55239928324497,Micro (<10 ha)
8.501531531529036,2600.252252251841,2.515718041054426,305.85692032176405,Micro (<10 ha)
3.7506756756745743,1500.1621621618979,2.185136237618013,399.97117636466595,Micro (<10 ha)
4.500810810809489,1500.1441441439092,1.994723389269953,333.30531035453635,Micro (<10 ha)
4.500810810809489,1300.108108107932,1.7287379095842532,288.8608659100919,Micro (<10 ha)
3.250585585584631,1000.0900900899433,1.564780369859764,307.66459265833265,Micro (<10 ha)
3.250585585584631,900.054054053966,1.4082600453221983,276.8898188823069,Micro (<10 ha)
2.750495495494688,1000.1081081079319,1.7011262538347056,363.6101603315145,Micro (<10 ha)
2.5004504504497165,800.0720720719546,1.4272992987133142,319.97117636466595,Micro (<10 ha)
25.004504504500655,5300.504504504148,2.9902200519291195,211.98198522790523,Small (10-50 ha)
5.250945945944404,1500.1441441439092,1.8467550072725498,285.690266018174,Micro (<10 ha)
7.5013513513491485,1800.1441441439092,1.8540976191845986,239.97598030388832,Micro (<10 ha)
13.002342342338524,2400.198198197875,1.877722347981187,184.59736984330084,Small (10-50 ha)
48.25869369369466,9000.756756755989,3.654991002591362,186.5105759779818,Small (10-50 ha)
52.2594144144142,11600.936936936341,4.52695173761325,221.9875034370184,Medium (50-200 ha)
3.0005405405396597,900.0720720719546,1.465792870229709,299.9699753798604,Micro (<10 ha)
2.750495495494688,900.0720720719546,1.5309707217969726,327.23997314166587,Micro (<10 ha)
8.751576576574006,2700.2342342338525,2.574858445587605,308.54260493609456,Micro (<10 ha)
4.750855855854461,1600.1801801798865,2.070990124699918,336.8193497615784,Micro (<10 ha)
16.252927927923157,3200.306306305807,2.239343984904759,196.9064479026919,Small (10-50 ha)
16.002882882878183,2400.216216215864,1.6925687575106654,149.98648892093718,Small (10-50 ha)
5.000900900899433,1300.108108107932,1.6400247815293403,259.9747793190827,Micro (<10 ha)
3.500630630629603,1100.0900900899433,1.65863252013161,314.25483181928496,Micro (<10 ha)
2.750495495497016,900.0720720724203,1.5309707217971167,327.23997314155815,Micro (<10 ha)
25.50459459458827,6100.558558558114,3.4076537186133957,239.1944924250068,Small (10-50 ha)
6.251126126125455,2100.1621621623635,2.3695657665281225,335.96541163761106,Micro (<10 ha)
3.000540540544316,1000.1081081083976,1.628704389136831,333.3093136368596,Micro (<10 ha)
4.250765765769175,1200.090090090409,1.6420082331515975,282.32326978695636,Micro (<10 ha)
11.001981981979917,2300.180180180352,1.9562369614508477,209.06961890573936,Small (10-50 ha)
2.500450450453209,900.0540540544316,1.605663495825078,359.9567645466824,Micro (<10 ha)
12.252207207207102,2900.252252252307,2.337349595136886,236.71263497292918,Small (10-50 ha)
3.000540540541988,900.0900900904089,1.46582221308268,299.97598030381073,Micro (<10 ha)
8.251486486485227,2300.234234234318,2.2589209558026204,278.76604270052167,Micro (<10 ha)
70.01261261261068,13801.297297297046,4.652933408800239,197.12587178629516,Medium (50-200 ha)
17.753198198211614,4700.360360360239,3.146936084088104,264.76132964221256,Small (10-50 ha)
11.252027027033037,2100.198198198341,1.7662003488719,186.6506535358124,Small (10-50 ha)
14.75265765766264,2800.2882882887498,2.0566608439976704,189.8158523887565,Small (10-50 ha)
6.251126126127783,2000.1621621628292,2.256738014023232,319.9682940011028,Micro (<10 ha)
4.000720720723039,1100.0900900908746,1.5515086552241155,274.9729778418671,Micro (<10 ha)
11.50207207206986,3300.3603603602387,2.7451645882942755,286.9361572141776,Small (10-50 ha)
3.000540540541988,800.0720720724203,1.302940037027897,266.6426469705032,Micro (<10 ha)
4.750855855859117,1200.090090090409,1.5531842951878436,252.60503086204275,Micro (<10 ha)
38.2568918918923,7300.666666666511,3.329681905593017,190.83271812297238,Small (10-50 ha)
59.260675675680396,11200.936936937273,4.104555388986344,189.01129305776635,Medium (50-200 ha)
3.000540540543152,1100.1081081083976,1.791557222339117,366.6366420462555,Micro (<10 ha)
2.750495495494688,800.0720720719546,1.3608764849796144,290.8828876042418,Micro (<10 ha)
3.750675675678067,1400.1081081088632,2.0393975003349514,373.29490181945533,Micro (<10 ha)
3.7506756756769026,1200.1081081083976,1.7480774960400787,319.9711763645915,Micro (<10 ha)
4.25076576576801,1200.1081081083976,1.6420328860792373,282.32750855693575,Micro (<10 ha)
7.7513963964011054,2300.1621621623635,2.330577501503736,296.74165073409296,Micro (<10 ha)
23.254189189190512,3500.34234234225,2.0476465255355856,150.52523714606014,Small (10-50 ha)
4.250765765764518,1200.0720720719546,1.6419835802244447,282.3190310172541,Micro (<10 ha)
8.001441441447241,2400.198198198341,2.3936357233655787,299.97072599511654,Micro (<10 ha)
6.75121621621889,2200.234234234318,2.388762525020738,325.90190622965844,Micro (<10 ha)
88.01585585586028,13301.225225225091,3.999505120046337,151.12305727058913,Medium (50-200 ha)
2.5004504504497165,800.0720720719546,1.4272992987133142,319.97117636466595,Micro (<10 ha)
6.751216216215398,2100.2162162163295,2.2801744076514674,311.08709141501475,Micro (<10 ha)
3.250585585584631,1300.0900900899433,2.034172193266104,399.95565594563993,Micro (<10 ha)
25.25454954955145,3600.2882882892154,2.020982404418991,142.5599882993423,Small (10-50 ha)
4.000720720719546,1400.0720720719546,1.974587315461325,349.9549630697906,Micro (<10 ha)
3.7506756756745743,1400.1261261259206,2.0394237453799335,373.29970575877695,Micro (<10 ha)
2.5004504504497165,1000.0720720719546,1.7840919799069028,399.9567645469989,Micro (<10 ha)
12.75229729729588,2600.288288288284,2.0541036458478747,203.9074393944434,Small (10-50 ha)
4.000720720719546,1400.1621621618979,1.9747143737409658,349.97748153489533,Micro (<10 ha)
9.001621621618979,2000.1801801798865,1.8806319527896282,222.2022058087958,Micro (<10 ha)
5.500990990989376,1500.1261261259206,1.8042735223455013,272.7010694224236,Micro (<10 ha)
4.250765765764518,1300.0900900899433,1.7788319805280919,305.84844278195993,Micro (<10 ha)
12.752297297297046,3100.3063063062727,2.449094016118011,243.11747397572108,Small (10-50 ha)
17.503153153149178,5000.414414414205,3.37165337221352,285.6864914945069,Small (10-50 ha)
5.250945945944404,1600.1621621618979,1.969882358942882,304.7378850657931,Micro (<10 ha)
3.250585585584631,800.0720720719546,1.2518242958878112,246.13167412666613,Micro (<10 ha)
4.250765765764518,1200.054054053966,1.6419589272970299,282.314792247352,Micro (<10 ha)
10.251846846847329,2000.2342342343181,1.7622798243773654,195.109648448312,Small (10-50 ha)
13.252387387388152,3900.34234234225,3.0223916065778105,294.31243053263546,Small (10-50 ha)
3.500630630629603,800.054054053966,1.2062609088756957,228.54569318273747,Micro (<10 ha)
2.750495495494688,900.0720720719546,1.5309707217969726,327.23997314166587,Micro (<10 ha)
9.25166666666395,2600.2882882878184,2.411607242361153,281.0616056518013,Micro (<10 ha)
6.751216216214234,1800.1621621618979,1.954410055541466,266.64264697055495,Micro (<10 ha)
2.5004504504497165,800.0720720719546,1.4272992987133142,319.97117636466595,Micro (<10 ha)
2.750495495494688,800.0720720719546,1.3608764849796144,290.8828876042418,Micro (<10 ha)
3.500630630629603,1300.108108107932,1.9602045389012566,371.39254188440384,Micro (<10 ha)
5.000900900899433,1000.1081081079319,1.2615889950047656,199.98558818233298,Micro (<10 ha)
3.7506756756745743,1400.108108107932,2.0393975003345446,373.29490181955464,Micro (<10 ha)
2.5004504504497165,900.0720720719546,1.6056956393101085,359.9639704558324,Micro (<10 ha)
3.7506756756745743,1300.108108107932,1.893737498187244,346.6330390921103,Micro (<10 ha)
5.000900900899433,1600.108108107932,2.018460568053915,319.9639704558324,Micro (<10 ha)
2.750495495494688,800.0900900899433,1.360907132589802,290.88943843045405,Micro (<10 ha)
5.751036036034347,1000.0720720719546,1.1763954142926405,173.89424545521695,Micro (<10 ha)
2.750495495494688,900.0720720719546,1.5309707217969726,327.23997314166587,Micro (<10 ha)
19.253468468462817,3400.27027026983,2.186019427357204,176.60559580937183,Small (10-50 ha)
4.000720720719546,1500.0720720719546,2.115622006092583,374.95045937676963,Micro (<10 ha)
24.254369369362248,4900.450450449716,2.8069590490257457,202.04402661731916,Small (10-50 ha)
3.250585585584631,800.0720720719546,1.2518242958878112,246.13167412666613,Micro (<10 ha)
336.3105855855915,40203.1531531536,6.184219783178947,119.54174170031244,Large (200-500 ha)
19.003423423419008,3700.3603603602387,2.394545895223923,194.72072362499026,Small (10-50 ha)
35.006306306304175,8800.792792793363,4.1960796147037795,251.40592428651794,Small (10-50 ha)
5.751036036036676,1200.1081081088632,1.4116999308953995,208.67685415094655,Micro (<10 ha)
3.5006306306319313,1000.1081081088632,1.507887260052024,285.69369740340886,Micro (<10 ha)
3.000540540541988,900.0720720724203,1.4657928702298986,299.9699753797828,Micro (<10 ha)
11.252027027024887,3100.3243243242614,2.6072748314596934,275.534738485605,Small (10-50 ha)
2.5004504504520444,1000.0900900904089,1.7841241233916427,399.9639704556463,Micro (<10 ha)
2.5004504504520444,900.0900900904089,1.6057277827949314,359.971176364517,Micro (<10 ha)
4.750855855861446,1200.1081081083976,1.5532076145222375,252.60882344551553,Micro (<10 ha)
4.750855855866103,1300.0540540544316,1.682559964726505,273.6462846897774,Micro (<10 ha)
2.500450450455537,800.0540540544316,1.4272671552277438,319.96397045527385,Micro (<10 ha)
4.250765765770338,1000.0900900904089,1.368360738399096,235.2729237973359,Micro (<10 ha)
5.75103603603784,1500.1441441443749,1.7646355110113414,260.84763419042923,Micro (<10 ha)
13.752477477482753,2000.1981981983408,1.5215198707254791,145.4427539672987,Small (10-50 ha)
319.8076126126178,41003.585585585795,6.468037137924628,128.21328814099664,Large (200-500 ha)
11.502072072073352,3300.234234234318,2.7450596794546014,286.92519170064816,Small (10-50 ha)
5.250945945949061,1600.1441441443749,1.969860177830806,304.73445368045265,Micro (<10 ha)
3.000540540541988,1100.090090090409,1.7915278794866831,366.6306371223698,Micro (<10 ha)
11.75211711712298,3000.2522522527725,2.468850447554836,255.29461818257136,Small (10-50 ha)
13.002342342347838,3600.3783783791587,2.8166469532992484,276.90229064750474,Small (10-50 ha)
6.001081081092125,2200.126126126386,2.5335407789467794,366.6216297357525,Micro (<10 ha)
3.000540540544316,900.0900900904089,1.465822213082111,299.97598030357796,Micro (<10 ha)
2.7504954954958523,900.0900900904089,1.5310013694076279,327.2465239679089,Micro (<10 ha)
4.250765765766846,1400.1441441443749,1.9157296866866815,329.3863320863991,Micro (<10 ha)
3.0005405405408236,1000.0900900904089,1.6286750462849975,333.30330871321956,Micro (<10 ha)
6.501171171173919,1900.1801801803522,2.102296907402581,292.28274877697703,Micro (<10 ha)
2.750495495494688,1100.0900900899433,1.8711898430418763,399.96069504272634,Micro (<10 ha)
